Zipcode	Label	Proportion	Prevelance	COUNTYNAME
32310	Black or African American alone	0.55	10.505661348430262	Leon
32310	American Indian and Alaska Native alone	0	10.505661348430262	Leon
32310	Asian alone	0	10.505661348430262	Leon
32310	Native Hawaiian and Other Pacific Islander alone	0	10.505661348430262	Leon
32311	White alone	0.63	7.397592526051024	Leon
32311	Black or African American alone	0.29	7.397592526051024	Leon
32311	American Indian and Alaska Native alone	0.01	7.397592526051024	Leon
32311	Asian alone	0.07	7.397592526051024	Leon
32311	Native Hawaiian and Other Pacific Islander alone	0	7.397592526051024	Leon
32312	White alone	0.83	7.802824634719214	Leon
32312	Black or African American alone	0.1	7.802824634719214	Leon
32312	American Indian and Alaska Native alone	0	7.802824634719214	Leon
32312	Asian alone	0.07	7.802824634719214	Leon
32312	Native Hawaiian and Other Pacific Islander alone	0	7.802824634719214	Leon
32317	White alone	0.82	7.643183651519225	Leon
32317	Black or African American alone	0.11	7.643183651519225	Leon
32317	American Indian and Alaska Native alone	0	7.643183651519225	Leon
32317	Asian alone	0.06	7.643183651519225	Leon
32317	Native Hawaiian and Other Pacific Islander alone	0	7.643183651519225	Leon
32322	White alone	0.78	12.99449173760641	Franklin
32322	Black or African American alone	0.22	12.99449173760641	Franklin
32322	American Indian and Alaska Native alone	0	12.99449173760641	Franklin
32322	Asian alone	0	12.99449173760641	Franklin
32322	Native Hawaiian and Other Pacific Islander alone	0	12.99449173760641	Franklin
32327	White alone	0.83	0.014022787028921999	Leon
32327	White alone	0.83	0.014022787028921999	Wakulla
32327	White alone	0.83	9.833479404031552	Leon
32327	White alone	0.83	9.833479404031552	Wakulla
32327	Black or African American alone	0.16	0.014022787028921999	Leon
32327	Black or African American alone	0.16	0.014022787028921999	Wakulla
32327	Black or African American alone	0.16	9.833479404031552	Leon
32327	Black or African American alone	0.16	9.833479404031552	Wakulla
32327	American Indian and Alaska Native alone	0	0.014022787028921999	Leon
32327	American Indian and Alaska Native alone	0	0.014022787028921999	Wakulla
32327	American Indian and Alaska Native alone	0	9.833479404031552	Leon
32327	American Indian and Alaska Native alone	0	9.833479404031552	Wakulla
32327	Asian alone	0.01	0.014022787028921999	Leon
32327	Asian alone	0.01	0.014022787028921999	Wakulla
32327	Asian alone	0.01	9.833479404031552	Leon
32327	Asian alone	0.01	9.833479404031552	Wakulla
32327	Native Hawaiian and Other Pacific Islander alone	0	0.014022787028921999	Leon
32327	Native Hawaiian and Other Pacific Islander alone	0	0.014022787028921999	Wakulla
32327	Native Hawaiian and Other Pacific Islander alone	0	9.833479404031552	Leon
32327	Native Hawaiian and Other Pacific Islander alone	0	9.833479404031552	Wakulla
32340	White alone	0.54	11.06910497626165	Madison
32340	Black or African American alone	0.46	11.06910497626165	Madison
32340	American Indian and Alaska Native alone	0	11.06910497626165	Madison
32340	Asian alone	0	11.06910497626165	Madison
32340	Native Hawaiian and Other Pacific Islander alone	0	11.06910497626165	Madison
32344	White alone	0.62	9.946584655228229	Jefferson
32344	Black or African American alone	0.38	9.946584655228229	Jefferson
32344	American Indian and Alaska Native alone	0	9.946584655228229	Jefferson
32344	Asian alone	0	9.946584655228229	Jefferson
32344	Native Hawaiian and Other Pacific Islander alone	0	9.946584655228229	Jefferson
32347	White alone	0.91	10.881850440268103	Taylor
32347	Black or African American alone	0.07	10.881850440268103	Taylor
32347	American Indian and Alaska Native alone	0	10.881850440268103	Taylor
32347	Asian alone	0.02	10.881850440268103	Taylor
32347	Native Hawaiian and Other Pacific Islander alone	0	10.881850440268103	Taylor
32351	White alone	0.42	11.949786324786325	Gadsden
32351	Black or African American alone	0.58	11.949786324786325	Gadsden
32351	American Indian and Alaska Native alone	0	11.949786324786325	Gadsden
32351	Asian alone	0	11.949786324786325	Gadsden
32351	Native Hawaiian and Other Pacific Islander alone	0	11.949786324786325	Gadsden
32401	White alone	0.69	8.76197394107232	Bay
32401	Black or African American alone	0.3	8.76197394107232	Bay
32401	American Indian and Alaska Native alone	0	8.76197394107232	Bay
32401	Asian alone	0.01	8.76197394107232	Bay
32401	Native Hawaiian and Other Pacific Islander alone	0	8.76197394107232	Bay
32404	White alone	0.81	9.865073538718578	Bay
32404	Black or African American alone	0.15	9.865073538718578	Bay
32404	American Indian and Alaska Native alone	0.01	9.865073538718578	Bay
32404	Asian alone	0.04	9.865073538718578	Bay
32404	Native Hawaiian and Other Pacific Islander alone	0	9.865073538718578	Bay
32405	White alone	0.83	9.662210366326498	Bay
32405	Black or African American alone	0.15	9.662210366326498	Bay
32405	American Indian and Alaska Native alone	0	9.662210366326498	Bay
32405	Asian alone	0.02	9.662210366326498	Bay
32405	Native Hawaiian and Other Pacific Islander alone	0	9.662210366326498	Bay
32407	White alone	0.91	13.038255405655146	Bay
32407	Black or African American alone	0.06	13.038255405655146	Bay
32407	American Indian and Alaska Native alone	0.01	13.038255405655146	Bay
32407	Asian alone	0.03	13.038255405655146	Bay
32407	Native Hawaiian and Other Pacific Islander alone	0	13.038255405655146	Bay
32408	White alone	0.93	8.518871925360475	Bay
32408	Black or African American alone	0.04	8.518871925360475	Bay
32408	American Indian and Alaska Native alone	0	8.518871925360475	Bay
32408	Asian alone	0.03	8.518871925360475	Bay
32408	Native Hawaiian and Other Pacific Islander alone	0	8.518871925360475	Bay
32425	White alone	0.89	11.489768879729132	Holmes
32425	White alone	0.89	11.489768879729132	Washington
32425	White alone	0.89	0.14721036360959813	Holmes
32425	White alone	0.89	0.14721036360959813	Washington
32425	Black or African American alone	0.08	11.489768879729132	Holmes
32425	Black or African American alone	0.08	11.489768879729132	Washington
32425	Black or African American alone	0.08	0.14721036360959813	Holmes
32425	Black or African American alone	0.08	0.14721036360959813	Washington
32425	American Indian and Alaska Native alone	0.01	11.489768879729132	Holmes
32425	American Indian and Alaska Native alone	0.01	11.489768879729132	Washington
32425	American Indian and Alaska Native alone	0.01	0.14721036360959813	Holmes
32425	American Indian and Alaska Native alone	0.01	0.14721036360959813	Washington
32425	Asian alone	0.01	11.489768879729132	Holmes
32425	Asian alone	0.01	11.489768879729132	Washington
32425	Asian alone	0.01	0.14721036360959813	Holmes
32425	Asian alone	0.01	0.14721036360959813	Washington
32425	Native Hawaiian and Other Pacific Islander alone	0	11.489768879729132	Holmes
32425	Native Hawaiian and Other Pacific Islander alone	0	11.489768879729132	Washington
32425	Native Hawaiian and Other Pacific Islander alone	0	0.14721036360959813	Holmes
32425	Native Hawaiian and Other Pacific Islander alone	0	0.14721036360959813	Washington
32428	White alone	0.82	0.02277385561375541	Jackson
32428	White alone	0.82	0.02277385561375541	Washington
32428	White alone	0.82	11.529264404463675	Jackson
32428	White alone	0.82	11.529264404463675	Washington
32428	Black or African American alone	0.16	0.02277385561375541	Jackson
32428	Black or African American alone	0.16	0.02277385561375541	Washington
32428	Black or African American alone	0.16	11.529264404463675	Jackson
32428	Black or African American alone	0.16	11.529264404463675	Washington
32428	American Indian and Alaska Native alone	0.01	0.02277385561375541	Jackson
32428	American Indian and Alaska Native alone	0.01	0.02277385561375541	Washington
32428	American Indian and Alaska Native alone	0.01	11.529264404463675	Jackson
32428	American Indian and Alaska Native alone	0.01	11.529264404463675	Washington
32428	Asian alone	0	0.02277385561375541	Jackson
32428	Asian alone	0	0.02277385561375541	Washington
32428	Asian alone	0	11.529264404463675	Jackson
32428	Asian alone	0	11.529264404463675	Washington
32428	Native Hawaiian and Other Pacific Islander alone	0	0.02277385561375541	Jackson
32428	Native Hawaiian and Other Pacific Islander alone	0	0.02277385561375541	Washington
32428	Native Hawaiian and Other Pacific Islander alone	0	11.529264404463675	Jackson
32428	Native Hawaiian and Other Pacific Islander alone	0	11.529264404463675	Washington
32433	White alone	0.88	8.26201264194216	Walton
32433	Black or African American alone	0.11	8.26201264194216	Walton
32433	American Indian and Alaska Native alone	0.01	8.26201264194216	Walton
32433	Asian alone	0	8.26201264194216	Walton
32433	Native Hawaiian and Other Pacific Islander alone	0	8.26201264194216	Walton
32444	White alone	0.9	10.702522221720887	Bay
32444	Black or African American alone	0.09	10.702522221720887	Bay
32444	American Indian and Alaska Native alone	0	10.702522221720887	Bay
32444	Asian alone	0.01	10.702522221720887	Bay
32444	Native Hawaiian and Other Pacific Islander alone	0	10.702522221720887	Bay
32446	White alone	0.76	13.405308142150247	Jackson
32446	Black or African American alone	0.23	13.405308142150247	Jackson
32446	American Indian and Alaska Native alone	0.01	13.405308142150247	Jackson
32446	Asian alone	0.01	13.405308142150247	Jackson
32446	Native Hawaiian and Other Pacific Islander alone	0	13.405308142150247	Jackson
32459	White alone	0.99	12.52541683611224	Walton
32459	Black or African American alone	0.01	12.52541683611224	Walton
32459	American Indian and Alaska Native alone	0	12.52541683611224	Walton
32459	Asian alone	0.01	12.52541683611224	Walton
32459	Native Hawaiian and Other Pacific Islander alone	0	12.52541683611224	Walton
32460	White alone	0.7	9.52548330404218	Jackson
32460	Black or African American alone	0.3	9.52548330404218	Jackson
32460	American Indian and Alaska Native alone	0	9.52548330404218	Jackson
32460	Asian alone	0.01	9.52548330404218	Jackson
32460	Native Hawaiian and Other Pacific Islander alone	0	9.52548330404218	Jackson
32501	White alone	0.41	17.001975929585058	Escambia
32501	Black or African American alone	0.58	17.001975929585058	Escambia
32501	American Indian and Alaska Native alone	0	17.001975929585058	Escambia
32501	Asian alone	0.01	17.001975929585058	Escambia
32501	Native Hawaiian and Other Pacific Islander alone	0	17.001975929585058	Escambia
32503	White alone	0.67	8.684602576461309	Escambia
32503	Black or African American alone	0.3	8.684602576461309	Escambia
32503	American Indian and Alaska Native alone	0	8.684602576461309	Escambia
32503	Asian alone	0.03	8.684602576461309	Escambia
32503	Native Hawaiian and Other Pacific Islander alone	0	8.684602576461309	Escambia
32504	White alone	0.79	10.17640280117011	Escambia
32504	Black or African American alone	0.19	10.17640280117011	Escambia
32504	American Indian and Alaska Native alone	0	10.17640280117011	Escambia
32504	Asian alone	0.02	10.17640280117011	Escambia
32504	Native Hawaiian and Other Pacific Islander alone	0	10.17640280117011	Escambia
32505	White alone	0.51	9.565910298246944	Escambia
32505	Black or African American alone	0.46	9.565910298246944	Escambia
32505	American Indian and Alaska Native alone	0	9.565910298246944	Escambia
32505	Asian alone	0.02	9.565910298246944	Escambia
32505	Native Hawaiian and Other Pacific Islander alone	0	9.565910298246944	Escambia
32506	White alone	0.73	7.639646519746892	Escambia
32506	Black or African American alone	0.2	7.639646519746892	Escambia
32506	American Indian and Alaska Native alone	0	7.639646519746892	Escambia
32506	Asian alone	0.07	7.639646519746892	Escambia
32506	Native Hawaiian and Other Pacific Islander alone	0	7.639646519746892	Escambia
32507	White alone	0.78	6.563345791983504	Escambia
32507	Black or African American alone	0.18	6.563345791983504	Escambia
32507	American Indian and Alaska Native alone	0.01	6.563345791983504	Escambia
32507	Asian alone	0.03	6.563345791983504	Escambia
32507	Native Hawaiian and Other Pacific Islander alone	0	6.563345791983504	Escambia
32514	White alone	0.75	10.347752332485156	Escambia
32514	Black or African American alone	0.2	10.347752332485156	Escambia
32514	American Indian and Alaska Native alone	0	10.347752332485156	Escambia
32514	Asian alone	0.05	10.347752332485156	Escambia
32514	Native Hawaiian and Other Pacific Islander alone	0	10.347752332485156	Escambia
32526	White alone	0.81	9.682412596744063	Escambia
32526	Black or African American alone	0.15	9.682412596744063	Escambia
32526	American Indian and Alaska Native alone	0.01	9.682412596744063	Escambia
32526	Asian alone	0.03	9.682412596744063	Escambia
32526	Native Hawaiian and Other Pacific Islander alone	0.01	9.682412596744063	Escambia
32533	White alone	0.81	10.140342610978358	Escambia
32533	Black or African American alone	0.17	10.140342610978358	Escambia
32533	American Indian and Alaska Native alone	0	10.140342610978358	Escambia
32533	Asian alone	0.01	10.140342610978358	Escambia
32533	Native Hawaiian and Other Pacific Islander alone	0	10.140342610978358	Escambia
32534	White alone	0.68	9.781576448243115	Escambia
32534	Black or African American alone	0.28	9.781576448243115	Escambia
32534	American Indian and Alaska Native alone	0.01	9.781576448243115	Escambia
32534	Asian alone	0.02	9.781576448243115	Escambia
32534	Native Hawaiian and Other Pacific Islander alone	0	9.781576448243115	Escambia
32536	White alone	0.84	8.66210329807094	Okaloosa
32536	Black or African American alone	0.14	8.66210329807094	Okaloosa
32536	American Indian and Alaska Native alone	0	8.66210329807094	Okaloosa
32536	Asian alone	0.02	8.66210329807094	Okaloosa
32536	Native Hawaiian and Other Pacific Islander alone	0	8.66210329807094	Okaloosa
32539	White alone	0.84	9.223059307689754	Okaloosa
32539	White alone	0.84	9.223059307689754	Walton
32539	White alone	0.84	0.013275364242806412	Okaloosa
32539	White alone	0.84	0.013275364242806412	Walton
32539	Black or African American alone	0.13	9.223059307689754	Okaloosa
32539	Black or African American alone	0.13	9.223059307689754	Walton
32539	Black or African American alone	0.13	0.013275364242806412	Okaloosa
32539	Black or African American alone	0.13	0.013275364242806412	Walton
32539	American Indian and Alaska Native alone	0.01	9.223059307689754	Okaloosa
32539	American Indian and Alaska Native alone	0.01	9.223059307689754	Walton
32539	American Indian and Alaska Native alone	0.01	0.013275364242806412	Okaloosa
32539	American Indian and Alaska Native alone	0.01	0.013275364242806412	Walton
32539	Asian alone	0.02	9.223059307689754	Okaloosa
32539	Asian alone	0.02	9.223059307689754	Walton
32539	Asian alone	0.02	0.013275364242806412	Okaloosa
32539	Asian alone	0.02	0.013275364242806412	Walton
32539	Native Hawaiian and Other Pacific Islander alone	0	9.223059307689754	Okaloosa
32539	Native Hawaiian and Other Pacific Islander alone	0	9.223059307689754	Walton
32539	Native Hawaiian and Other Pacific Islander alone	0	0.013275364242806412	Okaloosa
32539	Native Hawaiian and Other Pacific Islander alone	0	0.013275364242806412	Walton
